Date,Product Name,Region,State,Quantity Sold (Units),Price (INR),Temperature (øC),Festival Indicator,Festival Name,Holiday Indicator,Day of Week,Month,Year
2023-10-02,Ice Cream (500ml),North,Punjab,463,198.5,26.7,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Skimmed Milk (1L),Central,Chhattisgarh,974,62.13,28.5,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Full Cream Milk (1L),East,Odisha,2684,65.5,28.8,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Toned Milk (500ml),West,Gujarat,1509,28.96,31.6,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Cheese Slices (200g),South,Kerala,138,122.8,32.3,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Lassi (200ml),South,Kerala,873,27.23,32.3,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Lassi (200ml),West,Gujarat,662,26.76,31.6,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Flavoured Milk (200ml),West,Gujarat,1050,33.58,31.6,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Buttermilk (1L),Central,Chhattisgarh,886,37.99,28.5,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Paneer (200g),East,Odisha,1225,96.9,28.8,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Flavoured Milk (200ml),South,Kerala,426,32.82,32.3,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Flavoured Milk (200ml),North,Punjab,504,33.28,26.7,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Dahi / Curd (500g),North,Punjab,1344,49.07,26.7,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Paneer (200g),South,Kerala,948,99.74,32.3,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Full Cream Milk (1L),South,Kerala,1916,64.18,32.3,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Butter (500g),North,Punjab,249,281.6,26.7,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Butter (500g),West,Gujarat,296,274.96,31.6,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Dahi / Curd (500g),South,Kerala,725,50.52,32.3,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Butter (500g),Central,Chhattisgarh,591,270.59,28.5,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Ghee (1L),North,Punjab,250,560.04,26.7,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Cheese Slices (200g),West,Gujarat,281,120.32,31.6,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Toned Milk (500ml),East,Odisha,1345,29.65,28.8,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Butter (500g),South,Kerala,218,282.86,32.3,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Ghee (1L),South,Kerala,262,571.74,32.3,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Skimmed Milk (1L),North,Punjab,619,61.88,26.7,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Toned Milk (500ml),North,Punjab,1480,30.39,26.7,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Ice Cream (500ml),Central,Chhattisgarh,705,197.82,28.5,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-02,Cheese Slices (200g),East,Odisha,379,122.02,28.8,Yes,Gandhi Jayanti,Yes,Monday,October,2023
2023-10-03,Ghee (1L),South,Karnataka,269,561.77,27.9,No,,No,Tuesday,October,2023
2023-10-03,Dahi / Curd (500g),Central,Chhattisgarh,665,50.12,22.7,No,,No,Tuesday,October,2023
2023-10-03,Lassi (200ml),North,Uttar Pradesh,218,27.42,25.7,No,,No,Tuesday,October,2023
2023-10-03,Toned Milk (500ml),East,Bihar,969,29.94,28.3,No,,No,Tuesday,October,2023
2023-10-03,Full Cream Milk (1L),South,Karnataka,1035,64.46,27.9,No,,No,Tuesday,October,2023
2023-10-03,Flavoured Milk (200ml),North,Uttar Pradesh,707,33.81,25.7,No,,No,Tuesday,October,2023
2023-10-03,Buttermilk (1L),West,Goa,504,38.48,30.4,No,,No,Tuesday,October,2023
2023-10-03,Paneer (200g),East,Bihar,652,96.78,28.3,No,,No,Tuesday,October,2023
2023-10-03,Ice Cream (500ml),Central,Chhattisgarh,188,200.63,22.7,No,,No,Tuesday,October,2023
2023-10-03,Ghee (1L),West,Goa,382,555.81,30.4,No,,No,Tuesday,October,2023
2023-10-03,Dahi / Curd (500g),East,Bihar,840,48.79,28.3,No,,No,Tuesday,October,2023
2023-10-03,Cheese Slices (200g),East,Bihar,108,117.39,28.3,No,,No,Tuesday,October,2023
2023-10-03,Flavoured Milk (200ml),West,Goa,536,33.81,30.4,No,,No,Tuesday,October,2023
2023-10-03,Dahi / Curd (500g),West,Goa,911,49.55,30.4,No,,No,Tuesday,October,2023
2023-10-03,Flavoured Milk (200ml),East,Bihar,533,32.83,28.3,No,,No,Tuesday,October,2023
2023-10-03,Toned Milk (500ml),North,Uttar Pradesh,1215,30.52,25.7,No,,No,Tuesday,October,2023
2023-10-03,Full Cream Milk (1L),West,Goa,1832,66.47,30.4,No,,No,Tuesday,October,2023
2023-10-03,Skimmed Milk (1L),South,Karnataka,285,61.85,27.9,No,,No,Tuesday,October,2023
2023-10-03,Ice Cream (500ml),West,Goa,398,195.01,30.4,No,,No,Tuesday,October,2023
2023-10-03,Ice Cream (500ml),East,Bihar,342,197.18,28.3,No,,No,Tuesday,October,2023
2023-10-03,Flavoured Milk (200ml),South,Karnataka,635,32.21,27.9,No,,No,Tuesday,October,2023
2023-10-03,Buttermilk (1L),Central,Chhattisgarh,448,38.16,22.7,No,,No,Tuesday,October,2023
2023-10-03,Full Cream Milk (1L),East,Bihar,795,64.63,28.3,No,,No,Tuesday,October,2023
2023-10-03,Butter (500g),East,Bihar,119,277.79,28.3,No,,No,Tuesday,October,2023
2023-10-03,Butter (500g),West,Goa,102,274.14,30.4,No,,No,Tuesday,October,2023
2023-10-03,Paneer (200g),Central,Chhattisgarh,411,98.46,22.7,No,,No,Tuesday,October,2023
2023-10-03,Buttermilk (1L),South,Karnataka,539,38.48,27.9,No,,No,Tuesday,October,2023
2023-10-03,Ice Cream (500ml),South,Karnataka,378,196.8,27.9,No,,No,Tuesday,October,2023
2023-10-03,Lassi (200ml),Central,Chhattisgarh,306,28.19,22.7,No,,No,Tuesday,October,2023
2023-10-03,Skimmed Milk (1L),West,Goa,602,61.85,30.4,No,,No,Tuesday,October,2023
2023-10-03,Butter (500g),North,Uttar Pradesh,332,272.89,25.7,No,,No,Tuesday,October,2023
2023-10-03,Buttermilk (1L),East,Bihar,409,37.86,28.3,No,,No,Tuesday,October,2023
2023-10-03,Toned Milk (500ml),South,Karnataka,1102,29.11,27.9,No,,No,Tuesday,October,2023
2023-10-03,Dahi / Curd (500g),South,Karnataka,1004,50.31,27.9,No,,No,Tuesday,October,2023
2023-10-03,Dahi / Curd (500g),North,Uttar Pradesh,1133,50.74,25.7,No,,No,Tuesday,October,2023
2023-10-03,Lassi (200ml),East,Bihar,402,27.46,28.3,No,,No,Tuesday,October,2023
2023-10-03,Ice Cream (500ml),North,Uttar Pradesh,337,194.17,25.7,No,,No,Tuesday,October,2023
2023-10-03,Ghee (1L),East,Bihar,151,562.48,28.3,No,,No,Tuesday,October,2023
2023-10-03,Cheese Slices (200g),South,Karnataka,99,122.43,27.9,No,,No,Tuesday,October,2023
2023-10-03,Flavoured Milk (200ml),Central,Chhattisgarh,568,33.82,22.7,No,,No,Tuesday,October,2023
2023-10-03,Skimmed Milk (1L),Central,Chhattisgarh,387,62.29,22.7,No,,No,Tuesday,October,2023
2023-10-03,Cheese Slices (200g),Central,Chhattisgarh,105,124.54,22.7,No,,No,Tuesday,October,2023
2023-10-04,Buttermilk (1L),Central,Madhya Pradesh,434,39.59,27.2,No,,No,Wednesday,October,2023
2023-10-04,Dahi / Curd (500g),North,Punjab,836,50.26,24.3,No,,No,Wednesday,October,2023
2023-10-04,Dahi / Curd (500g),East,Jharkhand,671,49.19,22.6,No,,No,Wednesday,October,2023
2023-10-04,Lassi (200ml),Central,Madhya Pradesh,201,27.5,27.2,No,,No,Wednesday,October,2023
2023-10-04,Skimmed Milk (1L),West,Maharashtra,486,59.2,30.9,No,,No,Wednesday,October,2023
2023-10-04,Ice Cream (500ml),East,Jharkhand,166,193.9,22.6,No,,No,Wednesday,October,2023
2023-10-04,Full Cream Milk (1L),East,Jharkhand,1069,65.22,22.6,No,,No,Wednesday,October,2023
2023-10-04,Toned Milk (500ml),East,Jharkhand,685,30.13,22.6,No,,No,Wednesday,October,2023
2023-10-04,Lassi (200ml),South,Andhra Pradesh,406,27.72,26.9,No,,No,Wednesday,October,2023
2023-10-04,Cheese Slices (200g),North,Punjab,320,124.36,24.3,No,,No,Wednesday,October,2023
2023-10-04,Ghee (1L),South,Andhra Pradesh,404,581.83,26.9,No,,No,Wednesday,October,2023
2023-10-04,Paneer (200g),East,Jharkhand,425,101.59,22.6,No,,No,Wednesday,October,2023
2023-10-04,Ice Cream (500ml),West,Maharashtra,332,197.27,30.9,No,,No,Wednesday,October,2023
2023-10-04,Skimmed Milk (1L),East,Jharkhand,819,59.31,22.6,No,,No,Wednesday,October,2023
2023-10-04,Full Cream Milk (1L),Central,Madhya Pradesh,986,66.07,27.2,No,,No,Wednesday,October,2023
2023-10-04,Dahi / Curd (500g),Central,Madhya Pradesh,1149,49.77,27.2,No,,No,Wednesday,October,2023
2023-10-04,Ice Cream (500ml),North,Punjab,522,198.18,24.3,No,,No,Wednesday,October,2023
2023-10-04,Toned Milk (500ml),North,Punjab,1147,28.81,24.3,No,,No,Wednesday,October,2023
2023-10-04,Buttermilk (1L),South,Andhra Pradesh,317,38.25,26.9,No,,No,Wednesday,October,2023
2023-10-04,Ghee (1L),North,Punjab,306,572.01,24.3,No,,No,Wednesday,October,2023
2023-10-04,Skimmed Milk (1L),South,Andhra Pradesh,605,61.99,26.9,No,,No,Wednesday,October,2023
2023-10-04,Butter (500g),East,Jharkhand,156,267.25,22.6,No,,No,Wednesday,October,2023
2023-10-04,Skimmed Milk (1L),Central,Madhya Pradesh,651,60.49,27.2,No,,No,Wednesday,October,2023
2023-10-04,Ghee (1L),Central,Madhya Pradesh,117,554.93,27.2,No,,No,Wednesday,October,2023
2023-10-04,Flavoured Milk (200ml),South,Andhra Pradesh,416,33.67,26.9,No,,No,Wednesday,October,2023
2023-10-04,Full Cream Milk (1L),North,Punjab,988,67.26,24.3,No,,No,Wednesday,October,2023
2023-10-04,Flavoured Milk (200ml),North,Punjab,369,33.59,24.3,No,,No,Wednesday,October,2023
2023-10-04,Butter (500g),North,Punjab,428,267.47,24.3,No,,No,Wednesday,October,2023
2023-10-04,Paneer (200g),Central,Madhya Pradesh,424,97.94,27.2,No,,No,Wednesday,October,2023
2023-10-04,Dahi / Curd (500g),South,Andhra Pradesh,1277,49.16,26.9,No,,No,Wednesday,October,2023
2023-10-04,Lassi (200ml),East,Jharkhand,385,27.41,22.6,No,,No,Wednesday,October,2023
2023-10-04,Ice Cream (500ml),Central,Madhya Pradesh,197,197.52,27.2,No,,No,Wednesday,October,2023
2023-10-04,Ghee (1L),West,Maharashtra,328,583.27,30.9,No,,No,Wednesday,October,2023
2023-10-04,Cheese Slices (200g),Central,Madhya Pradesh,155,123.42,27.2,No,,No,Wednesday,October,2023
2023-10-04,Paneer (200g),West,Maharashtra,404,96.46,30.9,No,,No,Wednesday,October,2023
2023-10-04,Buttermilk (1L),North,Punjab,366,37.85,24.3,No,,No,Wednesday,October,2023
2023-10-04,Lassi (200ml),North,Punjab,601,26.96,24.3,No,,No,Wednesday,October,2023
2023-10-04,Flavoured Milk (200ml),East,Jharkhand,391,33.62,22.6,No,,No,Wednesday,October,2023
2023-10-04,Buttermilk (1L),East,Jharkhand,556,39.23,22.6,No,,No,Wednesday,October,2023
2023-10-04,Toned Milk (500ml),South,Andhra Pradesh,968,29.15,26.9,No,,No,Wednesday,October,2023
2023-10-04,Flavoured Milk (200ml),West,Maharashtra,425,32.97,30.9,No,,No,Wednesday,October,2023
2023-10-05,Cheese Slices (200g),South,Andhra Pradesh,348,122.2,26.2,No,,No,Thursday,October,2023
2023-10-05,Full Cream Milk (1L),Central,Chhattisgarh,754,64.62,31.3,No,,No,Thursday,October,2023
2023-10-05,Dahi / Curd (500g),North,Rajasthan,542,50.01,24,No,,No,Thursday,October,2023
2023-10-05,Lassi (200ml),East,Jharkhand,446,27.2,25.3,No,,No,Thursday,October,2023
2023-10-05,Flavoured Milk (200ml),West,Maharashtra,575,32.31,32.6,No,,No,Thursday,October,2023
2023-10-05,Ghee (1L),West,Maharashtra,326,559.58,32.6,No,,No,Thursday,October,2023
2023-10-05,Buttermilk (1L),West,Maharashtra,230,39.13,32.6,No,,No,Thursday,October,2023
2023-10-05,Buttermilk (1L),South,Andhra Pradesh,240,38.78,26.2,No,,No,Thursday,October,2023
2023-10-05,Dahi / Curd (500g),East,Jharkhand,1205,50.37,25.3,No,,No,Thursday,October,2023
2023-10-05,Paneer (200g),East,Jharkhand,520,98.26,25.3,No,,No,Thursday,October,2023
2023-10-05,Toned Milk (500ml),West,Maharashtra,1191,30.02,32.6,No,,No,Thursday,October,2023
2023-10-05,Flavoured Milk (200ml),Central,Chhattisgarh,393,32.8,31.3,No,,No,Thursday,October,2023
2023-10-05,Paneer (200g),North,Rajasthan,761,96.9,24,No,,No,Thursday,October,2023
2023-10-05,Lassi (200ml),West,Maharashtra,649,28.12,32.6,No,,No,Thursday,October,2023
2023-10-05,Cheese Slices (200g),West,Maharashtra,173,120.13,32.6,No,,No,Thursday,October,2023
2023-10-05,Cheese Slices (200g),Central,Chhattisgarh,200,123.29,31.3,No,,No,Thursday,October,2023
2023-10-05,Paneer (200g),South,Andhra Pradesh,493,96.58,26.2,No,,No,Thursday,October,2023
2023-10-05,Ice Cream (500ml),West,Maharashtra,328,198.63,32.6,No,,No,Thursday,October,2023
2023-10-05,Ice Cream (500ml),Central,Chhattisgarh,235,192.98,31.3,No,,No,Thursday,October,2023
2023-10-05,Cheese Slices (200g),North,Rajasthan,129,119.1,24,No,,No,Thursday,October,2023
2023-10-05,Ghee (1L),South,Andhra Pradesh,392,582.8,26.2,No,,No,Thursday,October,2023
2023-10-05,Butter (500g),North,Rajasthan,248,279.6,24,No,,No,Thursday,October,2023
2023-10-05,Toned Milk (500ml),East,Jharkhand,697,30.31,25.3,No,,No,Thursday,October,2023
2023-10-05,Skimmed Milk (1L),North,Rajasthan,546,60.33,24,No,,No,Thursday,October,2023
2023-10-05,Skimmed Milk (1L),West,Maharashtra,851,59.89,32.6,No,,No,Thursday,October,2023
2023-10-05,Skimmed Milk (1L),South,Andhra Pradesh,629,61.3,26.2,No,,No,Thursday,October,2023
2023-10-05,Toned Milk (500ml),Central,Chhattisgarh,1184,29.65,31.3,No,,No,Thursday,October,2023
2023-10-05,Full Cream Milk (1L),North,Rajasthan,1314,65.99,24,No,,No,Thursday,October,2023
2023-10-05,Dahi / Curd (500g),Central,Chhattisgarh,961,49.33,31.3,No,,No,Thursday,October,2023
2023-10-05,Lassi (200ml),Central,Chhattisgarh,450,27.33,31.3,No,,No,Thursday,October,2023
2023-10-05,Full Cream Milk (1L),South,Andhra Pradesh,2166,66.19,26.2,No,,No,Thursday,October,2023
2023-10-05,Ghee (1L),North,Rajasthan,356,564.92,24,No,,No,Thursday,October,2023
2023-10-05,Skimmed Milk (1L),Central,Chhattisgarh,379,60.06,31.3,No,,No,Thursday,October,2023
2023-10-05,Ghee (1L),East,Jharkhand,192,588.6,25.3,No,,No,Thursday,October,2023
2023-10-05,Ghee (1L),Central,Chhattisgarh,142,579.26,31.3,No,,No,Thursday,October,2023
2023-10-05,Ice Cream (500ml),East,Jharkhand,361,199.86,25.3,No,,No,Thursday,October,2023
2023-10-05,Butter (500g),East,Jharkhand,369,270.05,25.3,No,,No,Thursday,October,2023
2023-10-05,Buttermilk (1L),North,Rajasthan,542,37.42,24,No,,No,Thursday,October,2023
2023-10-05,Dahi / Curd (500g),West,Maharashtra,797,49.78,32.6,No,,No,Thursday,October,2023
2023-10-05,Butter (500g),Central,Chhattisgarh,363,275.31,31.3,No,,No,Thursday,October,2023
2023-10-05,Ice Cream (500ml),North,Rajasthan,507,194.44,24,No,,No,Thursday,October,2023
2023-10-05,Ice Cream (500ml),South,Andhra Pradesh,387,195.73,26.2,No,,No,Thursday,October,2023
2023-10-05,Paneer (200g),Central,Chhattisgarh,314,100.74,31.3,No,,No,Thursday,October,2023
2023-10-05,Flavoured Milk (200ml),South,Andhra Pradesh,554,32.09,26.2,No,,No,Thursday,October,2023
2023-10-05,Butter (500g),South,Andhra Pradesh,238,267.13,26.2,No,,No,Thursday,October,2023
2023-10-05,Buttermilk (1L),Central,Chhattisgarh,298,39.11,31.3,No,,No,Thursday,October,2023
2023-10-05,Lassi (200ml),North,Rajasthan,273,27.67,24,No,,No,Thursday,October,2023
2023-10-05,Skimmed Milk (1L),East,Jharkhand,535,60.26,25.3,No,,No,Thursday,October,2023
2023-10-06,Toned Milk (500ml),Central,Madhya Pradesh,1051,30.14,29.3,No,,No,Friday,October,2023
2023-10-06,Full Cream Milk (1L),West,Maharashtra,1292,67.4,28.9,No,,No,Friday,October,2023
2023-10-06,Buttermilk (1L),Central,Madhya Pradesh,455,38.74,29.3,No,,No,Friday,October,2023
2023-10-06,Toned Milk (500ml),East,Jharkhand,733,29.28,27.9,No,,No,Friday,October,2023
2023-10-06,Skimmed Milk (1L),East,Jharkhand,520,59.45,27.9,No,,No,Friday,October,2023
2023-10-06,Paneer (200g),East,Jharkhand,844,98.22,27.9,No,,No,Friday,October,2023
2023-10-06,Ghee (1L),North,Uttar Pradesh,266,586.67,24.8,No,,No,Friday,October,2023
2023-10-06,Full Cream Milk (1L),Central,Madhya Pradesh,1181,67.81,29.3,No,,No,Friday,October,2023
2023-10-06,Flavoured Milk (200ml),North,Uttar Pradesh,445,32.59,24.8,No,,No,Friday,October,2023
2023-10-06,Skimmed Milk (1L),North,Uttar Pradesh,611,58.72,24.8,No,,No,Friday,October,2023
2023-10-06,Cheese Slices (200g),North,Uttar Pradesh,193,118.41,24.8,No,,No,Friday,October,2023
2023-10-06,Butter (500g),West,Maharashtra,201,269.58,28.9,No,,No,Friday,October,2023
2023-10-06,Buttermilk (1L),East,Jharkhand,268,38.85,27.9,No,,No,Friday,October,2023
2023-10-06,Paneer (200g),Central,Madhya Pradesh,481,101.87,29.3,No,,No,Friday,October,2023
2023-10-06,Buttermilk (1L),South,Karnataka,644,38.86,24.8,No,,No,Friday,October,2023
2023-10-06,Toned Milk (500ml),North,Uttar Pradesh,754,29.2,24.8,No,,No,Friday,October,2023
2023-10-06,Flavoured Milk (200ml),East,Jharkhand,486,32.41,27.9,No,,No,Friday,October,2023
2023-10-06,Paneer (200g),West,Maharashtra,606,101.87,28.9,No,,No,Friday,October,2023
2023-10-06,Ghee (1L),Central,Madhya Pradesh,170,560.67,29.3,No,,No,Friday,October,2023
2023-10-06,Ice Cream (500ml),North,Uttar Pradesh,192,195.62,24.8,No,,No,Friday,October,2023
2023-10-06,Ghee (1L),West,Maharashtra,178,569.23,28.9,No,,No,Friday,October,2023
2023-10-06,Skimmed Milk (1L),South,Karnataka,663,60.62,24.8,No,,No,Friday,October,2023
2023-10-06,Butter (500g),East,Jharkhand,217,268.95,27.9,No,,No,Friday,October,2023
2023-10-06,Lassi (200ml),North,Uttar Pradesh,493,27.25,24.8,No,,No,Friday,October,2023
2023-10-06,Paneer (200g),North,Uttar Pradesh,404,100.76,24.8,No,,No,Friday,October,2023
2023-10-06,Buttermilk (1L),North,Uttar Pradesh,443,38.45,24.8,No,,No,Friday,October,2023
2023-10-06,Ghee (1L),East,Jharkhand,308,581.71,27.9,No,,No,Friday,October,2023
2023-10-06,Lassi (200ml),East,Jharkhand,381,27.83,27.9,No,,No,Friday,October,2023
2023-10-06,Cheese Slices (200g),Central,Madhya Pradesh,171,119.98,29.3,No,,No,Friday,October,2023
2023-10-06,Full Cream Milk (1L),North,Uttar Pradesh,869,67.19,24.8,No,,No,Friday,October,2023
2023-10-06,Paneer (200g),South,Karnataka,433,100.55,24.8,No,,No,Friday,October,2023
2023-10-06,Lassi (200ml),West,Maharashtra,250,27.79,28.9,No,,No,Friday,October,2023
2023-10-06,Dahi / Curd (500g),East,Jharkhand,1293,49.08,27.9,No,,No,Friday,October,2023
2023-10-06,Ice Cream (500ml),Central,Madhya Pradesh,237,193.22,29.3,No,,No,Friday,October,2023
2023-10-06,Dahi / Curd (500g),Central,Madhya Pradesh,622,48.46,29.3,No,,No,Friday,October,2023
2023-10-06,Butter (500g),Central,Madhya Pradesh,197,280.51,29.3,No,,No,Friday,October,2023
2023-10-06,Butter (500g),South,Karnataka,248,280.06,24.8,No,,No,Friday,October,2023
2023-10-06,Cheese Slices (200g),South,Karnataka,249,123.27,24.8,No,,No,Friday,October,2023
2023-10-06,Ghee (1L),South,Karnataka,411,557.52,24.8,No,,No,Friday,October,2023
2023-10-06,Dahi / Curd (500g),West,Maharashtra,555,48.83,28.9,No,,No,Friday,October,2023
2023-10-06,Skimmed Milk (1L),West,Maharashtra,413,59.58,28.9,No,,No,Friday,October,2023
2023-10-06,Cheese Slices (200g),West,Maharashtra,323,117.48,28.9,No,,No,Friday,October,2023
2023-10-06,Toned Milk (500ml),South,Karnataka,902,29.59,24.8,No,,No,Friday,October,2023
2023-10-06,Ice Cream (500ml),West,Maharashtra,255,198.59,28.9,No,,No,Friday,October,2023
2023-10-06,Cheese Slices (200g),East,Jharkhand,314,123.19,27.9,No,,No,Friday,October,2023
2023-10-06,Ice Cream (500ml),East,Jharkhand,460,203.36,27.9,No,,No,Friday,October,2023
2023-10-06,Ice Cream (500ml),South,Karnataka,384,199.61,24.8,No,,No,Friday,October,2023
2023-10-07,Full Cream Milk (1L),East,Odisha,2029,64.05,23.9,No,,No,Saturday,October,2023
2023-10-07,Paneer (200g),West,Goa,706,99.71,33.1,No,,No,Saturday,October,2023
2023-10-07,Buttermilk (1L),East,Odisha,579,38.55,23.9,No,,No,Saturday,October,2023
2023-10-07,Skimmed Milk (1L),Central,Madhya Pradesh,670,60.65,30.3,No,,No,Saturday,October,2023
2023-10-07,Butter (500g),Central,Madhya Pradesh,479,274.93,30.3,No,,No,Saturday,October,2023
2023-10-07,Buttermilk (1L),South,Karnataka,528,39.26,28.2,No,,No,Saturday,October,2023
2023-10-07,Lassi (200ml),South,Karnataka,590,28.25,28.2,No,,No,Saturday,October,2023
2023-10-07,Ice Cream (500ml),West,Goa,381,194.29,33.1,No,,No,Saturday,October,2023
2023-10-07,Cheese Slices (200g),West,Goa,403,117.74,33.1,No,,No,Saturday,October,2023
2023-10-07,Toned Milk (500ml),East,Odisha,1596,30.51,23.9,No,,No,Saturday,October,2023
2023-10-07,Ghee (1L),North,Delhi,223,581.51,25.6,No,,No,Saturday,October,2023
2023-10-07,Ice Cream (500ml),Central,Madhya Pradesh,606,195.82,30.3,No,,No,Saturday,October,2023
2023-10-07,Ice Cream (500ml),East,Odisha,268,203.52,23.9,No,,No,Saturday,October,2023
2023-10-07,Lassi (200ml),North,Delhi,382,27.29,25.6,No,,No,Saturday,October,2023
2023-10-07,Paneer (200g),South,Karnataka,448,100.71,28.2,No,,No,Saturday,October,2023
2023-10-07,Ghee (1L),West,Goa,297,561.52,33.1,No,,No,Saturday,October,2023
2023-10-07,Skimmed Milk (1L),North,Delhi,800,59.08,25.6,No,,No,Saturday,October,2023
2023-10-07,Full Cream Milk (1L),Central,Madhya Pradesh,1495,64.48,30.3,No,,No,Saturday,October,2023
2023-10-07,Toned Milk (500ml),West,Goa,865,29.22,33.1,No,,No,Saturday,October,2023
2023-10-07,Dahi / Curd (500g),East,Odisha,1064,49.65,23.9,No,,No,Saturday,October,2023
2023-10-07,Cheese Slices (200g),North,Delhi,139,121.85,25.6,No,,No,Saturday,October,2023
2023-10-07,Butter (500g),West,Goa,166,269.92,33.1,No,,No,Saturday,October,2023
2023-10-07,Full Cream Milk (1L),South,Karnataka,1212,67.98,28.2,No,,No,Saturday,October,2023
2023-10-07,Lassi (200ml),East,Odisha,328,27.34,23.9,No,,No,Saturday,October,2023
2023-10-07,Flavoured Milk (200ml),South,Karnataka,324,33.93,28.2,No,,No,Saturday,October,2023
2023-10-07,Full Cream Milk (1L),North,Delhi,2286,65.39,25.6,No,,No,Saturday,October,2023
2023-10-07,Buttermilk (1L),North,Delhi,426,39.24,25.6,No,,No,Saturday,October,2023
2023-10-07,Cheese Slices (200g),East,Odisha,348,118.58,23.9,No,,No,Saturday,October,2023
2023-10-07,Toned Milk (500ml),South,Karnataka,1275,29.21,28.2,No,,No,Saturday,October,2023
